sample,neighbor_cell_type,mean (training),mean (reconstruction)
863,lymphocyte,0.200836820083682,0.7522935779816514
864,tumor,7.431818181818182,7.36036036036036
864,lymphocyte,0.11201298701298701,0.15990990990990991
865,tumor,7.551312649164678,7.395041322314049
865,lymphocyte,0.05489260143198091,0.1371900826446281
866,tumor,7.572127139364303,7.472172351885098
866,lymphocyte,0.004889975550122249,0.0466786355475763
867,tumor,7.102880658436214,6.683333333333334
867,lymphocyte,0.14814814814814814,0.24166666666666667
868,tumor,7.577215189873418,7.451327433628318
868,lymphocyte,0.03291139240506329,0.1504424778761062
869,tumor,7.3884297520661155,7.156398104265403
869,lymphocyte,0.03305785123966942,0.0947867298578199
870,tumor,7.52112676056338,7.358585858585859
870,lymphocyte,0.02112676056338028,0.10858585858585859
871,tumor,6.835051546391752,6.4772727272727275
871,lymphocyte,0.26804123711340205,0.5681818181818182
872,tumor,7.468493150684932,7.420743639921722
872,lymphocyte,0.03972602739726028,0.009784735812133072
873,tumor,7.4344391785150075,7.313364055299539
873,lymphocyte,0.11848341232227488,0.21889400921658986
874,tumor,7.287179487179487,7.090909090909091
874,lymphocyte,0.06666666666666667,0.15454545454545454
875,tumor,7.4576271186440675,7.168674698795181
875,lymphocyte,0.060263653483992465,0.21084337349397592
876,tumor,6.789699570815451,6.431818181818182
876,lymphocyte,0.2918454935622318,0.5227272727272727
877,tumor,7.43943661971831,7.404
877,lymphocyte,0.1267605633802817,0.146
878,tumor,6.208588957055214,6.5625
878,lymphocyte,0.6196319018404908,0.140625
879,tumor,7.6,7.4596375617792425
879,lymphocyte,0.00935672514619883,0.12026359143327842
880,tumor,7.555223880597015,7.343347639484978
880,lymphocyte,0.023880597014925373,0.19742489270386265
881,tumor,7.172932330827067,6.920634920634921
881,lymphocyte,0.08270676691729323,0.1349206349206349
882,tumor,7.554376657824934,7.409708737864078
882,lymphocyte,0.038461538461538464,0.17281553398058253
883,tumor,7.414847161572053,7.389690721649485
883,lymphocyte,0.15283842794759825,0.1360824742268041
884,tumor,6.956862745098039,6.485981308411215
884,lymphocyte,0.25882352941176473,0.6728971962616822
885,tumor,7.498181818181818,7.263473053892215
885,lymphocyte,0.04,0.2215568862275449
886,tumor,7.624203821656051,7.492154065620542
886,lymphocyte,0.020169851380042462,0.10271041369472182
887,tumor,7.456,7.398550724637682
887,lymphocyte,0.0071111111111111115,0.16304347826086957
888,tumor,7.518072289156627,7.333333333333333
888,lymphocyte,0.04819277108433735,0.14541387024608501
889,tumor,7.43019943019943,7.389002036659877
889,lymphocyte,0.05128205128205128,0.17515274949083504
890,tumor,7.5582329317269075,7.415384615384616
890,lymphocyte,0.04551539491298527,0.17115384615384616
891,tumor,7.529559748427673,7.4522968197879855
891,lymphocyte,0.07672955974842767,0.13074204946996468
892,tumor,7.485903814262024,7.215686274509804
892,lymphocyte,0.04477611940298507,0.3014705882352941
893,tumor,7.585,7.3779385171790235
893,lymphocyte,0.0025,0.17902350813743217
894,tumor,7.488599348534202,7.276887871853547
894,lymphocyte,0.06026058631921824,0.2562929061784897
895,tumor,7.527010804321729,7.452188006482982
895,lymphocyte,0.07803121248499399,0.1166936790923825
896,tumor,7.577070063694268,7.424354243542435
896,lymphocyte,0.025477707006369428,0.0940959409594096
897,tumor,7.568575233022637,7.351778656126482
897,lymphocyte,0.018641810918774968,0.2490118577075099
898,tumor,7.582513661202186,7.43701399688958
898,lymphocyte,0.04590163934426229,0.12286158631415241
899,tumor,7.608342989571263,7.42713567839196
899,lymphocyte,0.005793742757821553,0.10552763819095477
900,tumor,7.572944297082228,7.406015037593985
900,lymphocyte,0.03050397877984085,0.15601503759398497
901,tumor,7.286458333333333,7.164179104477612
901,lymphocyte,0.1015625,0.16417910447761194
902,tumor,7.461030383091149,7.3816793893129775
902,lymphocyte,0.13870541611624834,0.1450381679389313
903,tumor,7.6127659574468085,7.467994310099574
903,lymphocyte,0.026595744680851064,0.11948790896159317
904,tumor,7.5780691299165674,7.453590192644484
904,lymphocyte,0.0023837902264600714,0.13660245183887915
905,tumor,7.238670694864048,7.0476190476190474
905,lymphocyte,0.1299093655589124,0.1761904761904762
906,tumor,7.121951219512195,6.962962962962963
906,lymphocyte,0.13550135501355012,0.43915343915343913
907,tumor,7.461956521739131,7.329365079365079
907,lymphocyte,0.0,0.11904761904761904
908,tumor,7.48122866894198,7.223057644110276
908,lymphocyte,0.06655290102389079,0.2807017543859649
909,tumor,7.580387685290764,7.411944869831546
909,lymphocyte,0.03192702394526796,0.13169984686064318
910,tumor,7.049586776859504,6.635514018691588
910,lymphocyte,0.17355371900826447,0.24299065420560748
911,tumor,7.581890812250333,7.362903225806452
911,lymphocyte,0.0,0.1875
912,tumor,7.435132032146957,7.5
912,lymphocyte,0.19632606199770378,0.10806451612903226
913,tumor,7.580022701475596,7.4185303514377
913,lymphocyte,0.0340522133938706,0.16773162939297126
914,tumor,7.125874125874126,6.644295302013423
914,lymphocyte,0.17482517482517482,0.5704697986577181
915,tumor,7.579787234042553,7.431297709923665
915,lymphocyte,0.034574468085106384,0.10305343511450382
916,tumor,7.594563986409966,7.394777265745008
916,lymphocyte,0.03284258210645526,0.20583717357910905
917,tumor,7.29126213592233,7.121338912133891
917,lymphocyte,0.14805825242718446,0.22594142259414227
918,tumor,7.490066225165563,7.259433962264151
918,lymphocyte,0.07947019867549669,0.21933962264150944
919,tumor,7.5593635250918,7.489864864864865
919,lymphocyte,0.009791921664626682,0.008445945945945946
920,tumor,7.066666666666666,6.20952380952381
920,lymphocyte,0.18823529411764706,0.8285714285714286
921,tumor,7.496428571428571,7.315363881401617
921,lymphocyte,0.026785714285714284,0.09973045822102426
922,tumor,7.430303030303031,7.25
922,lymphocyte,0.03434343434343434,0.15789473684210525
923,tumor,7.4975688816855754,7.232558139534884
923,lymphocyte,0.04700162074554295,0.27209302325581397
924,tumor,7.508532423208191,7.311557788944723
924,lymphocyte,0.013651877133105802,0.14824120603015076
925,tumor,7.517156862745098,7.473867595818815
925,lymphocyte,0.0821078431372549,0.11846689895470383
926,tumor,7.108504398826979,7.018518518518518
926,lymphocyte,0.15249266862170088,0.17592592592592593
927,tumor,7.388026607538802,7.242647058823529
927,lymphocyte,0.09312638580931264,0.04779411764705882
928,tumor,7.500643500643501,7.4222222222222225
928,lymphocyte,0.1093951093951094,0.13518518518518519
929,tumor,7.35149863760218,7.150442477876106
929,lymphocyte,0.021798365122615803,0.1902654867256637
930,tumor,7.551192145862553,7.41501976284585
930,lymphocyte,0.033660589060308554,0.06126482213438735
931,tumor,7.5328,7.254716981132075
931,lymphocyte,0.032,0.27122641509433965
932,tumor,5.503875968992248,
932,lymphocyte,0.11627906976744186,
933,tumor,7.504322766570605,7.254901960784314
933,lymphocyte,0.01440922190201729,0.17647058823529413
934,tumor,7.480286738351254,7.3017751479289945
934,lymphocyte,0.03763440860215054,0.26627218934911245
935,tumor,7.03859649122807,6.903225806451613
935,lymphocyte,0.2631578947368421,0.15483870967741936
936,tumor,7.210031347962382,6.942675159235669
936,lymphocyte,0.13793103448275862,0.1464968152866242
937,tumor,7.228571428571429,7.222641509433962
937,lymphocyte,0.17857142857142858,0.1018867924528302
938,tumor,7.2897727272727275,7.102564102564102
938,lymphocyte,0.08806818181818182,0.09401709401709402
939,tumor,7.618374558303887,7.395973154362416
939,lymphocyte,0.0,0.19463087248322147
940,tumor,7.604494382022472,7.49685534591195
940,lymphocyte,0.014606741573033709,0.0330188679245283
941,tumor,7.472186287192756,7.481739130434782
941,lymphocyte,0.055627425614489,0.019130434782608695
942,tumor,7.528023598820059,7.298474945533769
942,lymphocyte,0.02064896755162242,0.2549019607843137
943,tumor,7.370277078085643,7.178571428571429
943,lymphocyte,0.04030226700251889,0.05357142857142857
944,tumor,7.477966101694915,7.146596858638744
944,lymphocyte,0.05423728813559322,0.36910994764397903
945,tumor,7.41010101010101,7.204152249134948
945,lymphocyte,0.07878787878787878,0.15916955017301038
946,tumor,7.551020408163265,7.396761133603239
946,lymphocyte,0.03206997084548105,0.0465587044534413
947,tumor,7.321100917431193,7.154150197628459
947,lymphocyte,0.11009174311926606,0.16996047430830039
948,tumor,7.499165275459099,7.1603053435114505
948,lymphocyte,0.06010016694490818,0.2951653944020356
949,tumor,7.3797678275290215,7.31219512195122
949,lymphocyte,0.15422885572139303,0.1975609756097561
950,tumor,7.487316421895861,7.418738049713193
950,lymphocyte,0.11882510013351134,0.15487571701720843
951,tumor,7.495652173913044,7.2798053527980535
951,lymphocyte,0.02782608695652174,0.18248175182481752
952,tumor,7.600451467268623,7.516025641025641
952,lymphocyte,0.01805869074492099,0.009615384615384616
953,tumor,7.483221476510067,7.4792703150912105
953,lymphocyte,0.06935123042505593,0.08291873963515754
954,tumor,7.545034642032332,7.46984126984127
954,lymphocyte,0.08198614318706697,0.10476190476190476
955,tumor,7.505549949545913,7.454545454545454
955,lymphocyte,0.029263370332996974,0.1510015408320493
956,tumor,7.475449101796407,7.458670988654781
956,lymphocyte,0.17125748502994012,0.12965964343598055
957,tumor,7.4299287410926365,7.201581027667984
957,lymphocyte,0.0,0.09090909090909091
958,tumor,7.006369426751593,6.851851851851852
958,lymphocyte,0.2929936305732484,0.4012345679012346
959,tumor,7.566579634464752,7.455555555555556
959,lymphocyte,0.0391644908616188,0.03333333333333333
960,tumor,7.626086956521739,7.463917525773196
960,lymphocyte,0.005434782608695652,0.07658321060382917
961,tumor,7.487710219922381,7.4055045871559635
961,lymphocyte,0.13065976714100905,0.13944954128440368
962,tumor,7.402684563758389,7.3023255813953485
962,lymphocyte,0.12751677852348994,0.11369509043927649
963,tumor,7.261780104712042,7.004566210045662
963,lymphocyte,0.07853403141361257,0.2602739726027397
964,tumor,7.347721822541966,7.109243697478991
964,lymphocyte,0.0671462829736211,0.23949579831932774
965,tumor,7.450317124735729,7.27741935483871
965,lymphocyte,0.012684989429175475,0.12903225806451613
966,tumor,7.594059405940594,7.475862068965517
966,lymphocyte,0.0012376237623762376,0.08103448275862069
967,tumor,7.398663697104677,7.213483146067416
967,lymphocyte,0.06904231625835189,0.18726591760299627
968,tumor,7.538461538461538,7.460750853242321
968,lymphocyte,0.0403530895334174,0.07337883959044368
969,tumor,7.253333333333333,7.149606299212598
969,lymphocyte,0.144,0.1141732283464567
970,tumor,7.52760736196319,7.318385650224215
970,lymphocyte,0.029141104294478526,0.1547085201793722
971,tumor,7.482352941176471,7.175879396984925
971,lymphocyte,0.07058823529411765,0.3065326633165829
972,tumor,7.5380894800483675,7.499165275459099
972,lymphocyte,0.09794437726723096,0.09849749582637729
973,tumor,7.28421052631579,7.089285714285714
973,lymphocyte,0.021052631578947368,0.09375
974,tumor,7.4668547249647395,7.388560157790927
974,lymphocyte,0.1001410437235543,0.13214990138067062
975,tumor,7.570827489481066,7.357723577235772
975,lymphocyte,0.0,0.13008130081300814
976,tumor,7.5147540983606556,7.225641025641026
976,lymphocyte,0.02622950819672131,0.21794871794871795
977,tumor,7.426966292134831,7.224852071005917
977,lymphocyte,0.07116104868913857,0.27218934911242604
978,tumor,7.153846153846154,6.706766917293233
978,lymphocyte,0.17482517482517482,0.5639097744360902
979,tumor,7.488198757763975,7.417241379310345
979,lymphocyte,0.11801242236024845,0.19482758620689655
980,tumor,7.094650205761317,6.904761904761905
980,lymphocyte,0.10699588477366255,0.10317460317460317
981,tumor,7.586794462193823,7.439509954058193
981,lymphocyte,0.007454739084132056,0.14701378254211334
982,tumor,7.477832512315271,7.240875912408759
982,lymphocyte,0.07717569786535304,0.2749391727493917
983,tumor,7.493548387096774,7.242990654205608
983,lymphocyte,0.06935483870967742,0.2523364485981308
984,tumor,7.489430894308943,7.235849056603773
984,lymphocyte,0.04878048780487805,0.30424528301886794
985,tumor,7.279329608938547,7.067873303167421
985,lymphocyte,0.0893854748603352,0.19457013574660634
986,tumor,7.389830508474576,7.125
986,lymphocyte,0.011299435028248588,0.09134615384615384
987,tumor,7.592452830188679,7.463063063063063
987,lymphocyte,0.016352201257861635,0.11891891891891893
988,tumor,7.588466579292267,7.430740037950664
988,lymphocyte,0.009174311926605505,0.14041745730550284
989,tumor,7.214814814814815,7.181434599156118
989,lymphocyte,0.21481481481481482,0.19831223628691982
990,tumor,7.4523809523809526,7.197452229299363
990,lymphocyte,0.06746031746031746,0.24522292993630573
991,tumor,7.598272138228942,7.473524962178518
991,lymphocyte,0.03023758099352052,0.07110438729198185
992,tumor,7.373684210526315,7.157407407407407
992,lymphocyte,0.021052631578947368,0.06018518518518518
993,tumor,7.436055469953775,7.372549019607843
993,lymphocyte,0.11864406779661017,0.15468409586056645
994,tumor,6.969230769230769,6.855172413793103
994,lymphocyte,0.2923076923076923,0.38620689655172413
995,tumor,7.36231884057971,7.4
995,lymphocyte,0.21304347826086956,0.22745098039215686
996,tumor,7.475496688741722,7.385474860335195
996,lymphocyte,0.13642384105960265,0.15083798882681565
997,tumor,7.4375,7.484429065743945
997,lymphocyte,0.18619791666666666,0.09342560553633218
998,tumor,7.440900562851782,7.181556195965418
998,lymphocyte,0.08067542213883677,0.276657060518732
999,tumor,7.439080459770115,7.1020408163265305
999,lymphocyte,0.022988505747126436,0.3183673469387755
1000,tumor,7.190789473684211,6.802469135802469
1000,lymphocyte,0.10526315789473684,0.2839506172839506
1001,tumor,7.515086206896552,7.432601880877743
1001,lymphocyte,0.005387931034482759,0.11128526645768025
1002,tumor,7.434298440979956,7.270833333333333
1002,lymphocyte,0.015590200445434299,0.11805555555555555
1003,tumor,7.5475,7.456521739130435
1003,lymphocyte,0.02625,0.06340579710144928
1004,tumor,7.566013071895425,7.439114391143911
1004,lymphocyte,0.036601307189542485,0.09040590405904059
1005,tumor,7.116129032258065,6.966442953020135
1005,lymphocyte,0.2,0.2550335570469799
1006,tumor,7.474285714285714,7.205479452054795
1006,lymphocyte,0.05523809523809524,0.3082191780821918
1007,tumor,7.369281045751634,7.228426395939087
1007,lymphocyte,0.07516339869281045,0.24873096446700507
1008,tumor,7.529616724738676,7.31328320802005
1008,lymphocyte,0.027874564459930314,0.19047619047619047
1009,tumor,7.0546875,6.728813559322034
1009,lymphocyte,0.1875,0.3220338983050847
1010,tumor,7.583843329253366,7.488695652173913
1010,lymphocyte,0.023255813953488372,0.10086956521739131
1011,tumor,7.540157480314961,7.352941176470588
1011,lymphocyte,0.025196850393700787,0.17647058823529413
1012,tumor,7.547727272727273,7.511450381679389
1012,lymphocyte,0.09431818181818181,0.013740458015267175
1013,tumor,7.483018867924528,7.244047619047619
1013,lymphocyte,0.02830188679245283,0.13392857142857142
1014,tumor,7.038461538461538,6.6461538461538465
1014,lymphocyte,0.22692307692307692,0.5769230769230769
1015,tumor,7.450980392156863,7.396378269617706
1015,lymphocyte,0.056022408963585436,0.11871227364185111
1016,tumor,7.17948717948718,6.682926829268292
1016,lymphocyte,0.1575091575091575,0.4146341463414634
1017,tumor,7.484586929716399,7.484193011647254
1017,lymphocyte,0.16399506781750925,0.08319467554076539
1018,tumor,7.454005934718101,7.305494505494505
1018,lymphocyte,0.06973293768545995,0.23956043956043957
1019,tumor,7.453874538745388,7.2395209580838324
1019,lymphocyte,0.05719557195571956,0.16167664670658682
1020,tumor,7.473404255319149,7.442201834862385
1020,lymphocyte,0.19148936170212766,0.15412844036697249
1021,tumor,7.202185792349726,7.019230769230769
1021,lymphocyte,0.10109289617486339,0.22115384615384615
1022,tumor,7.520861372812921,7.412451361867705
1022,lymphocyte,0.04441453566621804,0.07392996108949416
1023,tumor,7.377643504531722,7.048648648648649
1023,lymphocyte,0.0,0.15675675675675677
1024,tumor,7.338677354709419,7.348703170028818
1024,lymphocyte,0.14428857715430862,0.0893371757925072
1025,tumor,7.381898454746137,7.186813186813187
1025,lymphocyte,0.09050772626931568,0.18681318681318682
1026,tumor,7.569272976680384,7.4115308151093435
1026,lymphocyte,0.01783264746227709,0.10934393638170974
1027,tumor,7.339622641509434,7.22007722007722
1027,lymphocyte,0.10141509433962265,0.12355212355212356
1028,tumor,7.469440832249675,7.440585009140768
1028,lymphocyte,0.11183355006501951,0.13711151736745886
1029,tumor,7.557177615571776,7.4888507718696395
1029,lymphocyte,0.051094890510948905,0.0823327615780446
1030,tumor,7.307216494845361,7.1875
1030,lymphocyte,0.14432989690721648,0.21180555555555555
1031,tumor,7.49615975422427,7.30379746835443
1031,lymphocyte,0.06605222734254992,0.1729957805907173
1032,tumor,7.553284671532847,7.411992263056093
1032,lymphocyte,0.040875912408759124,0.07543520309477757
1033,tumor,7.584382871536524,7.457943925233645
1033,lymphocyte,0.031486146095717885,0.09906542056074766
1034,tumor,7.456561922365989,7.261904761904762
1034,lymphocyte,0.036968576709796676,0.125
1035,tumor,7.583875162548765,7.461538461538462
1035,lymphocyte,0.016905071521456438,0.1282051282051282
